Tissue: Cartilage
Frequency Hz	Permittivity	Elec. Cond. (S/m)
1000000000	42.31666191822281	0.8288720148135827
1090000000	42.037581897276375	0.8728462248303479
1180000000	41.77536245289677	0.9188348428539951
1270000000	41.526257837674194	0.9668019008451784
1360000000	41.287515545038595	1.016705034607763
1450000000	41.057072832092665	1.068497588614578
1540000000	40.833358104945084	1.1221300615153447
1630000000	40.61515712314802	1.177551121219343
1720000000	40.401520576284575	1.2347083314360465
1810000000	40.19169881659033	1.2935486802473135
1900000000	39.98509486117308	1.3540189700366994
1990000000	39.78122995724683	1.4160661085261952
2080000000	39.57971795687552	1.479637328098068
2170000000	39.380245978764606	1.544680352323119
2260000000	39.18255962881239	1.6111435230858744
2350000000	38.986451574324775	1.6789758979252152
2440000000	38.79175261809224	1.7481273245943763
2530000000	38.598324658527595	1.8185484980049396
2620000000	38.40605508865234	1.8901910034079341
2710000000	38.21485230405217	1.9630073487183213
2800000000	38.02464207368087	2.036950988197661
2890000000	37.835364587933746	2.1119763391994133
2980000000	37.64697204267973	2.188038793300869
3070000000	37.45942665065962	2.265094722859495
3160000000	37.27269899608468	2.3431014838142117
3250000000	37.086766666676695	2.4220174153858802
3340000000	36.90161311138468	2.501801837203009
3430000000	36.717226682740545	2.582415044279051
3520000000	36.533599831102876	2.66381830018961
3610000000	36.350728424486405	2.745973828736351
3700000000	36.168611172728816	2.828844804335567
3790000000	35.98724913873176	2.912395341330298
3880000000	35.8066453226768	2.99659048239348
3970000000	35.626804307642196	3.081396186164127
4060000000	35.447731957074375	3.166779314237764
4150000000	35.26943515620413	3.252707617615315
4240000000	35.091921590825116	3.3391497227004745
4330000000	34.91519955793482	3.4260751169239163
4420000000	34.73927780362371	3.5134541340627905
4510000000	34.564165384327886	3.601257939315696
4600000000	34.38987154816237	3.689458514186226
4690000000	34.21640563355176	3.7780286412221677
4780000000	34.04377698279069	3.8669418886521862
4870000000	33.87199486851428	3.956172594957396
4960000000	33.70106843135007	4.045695853411175
5050000000	33.53100662726853	4.135487496617226
5140000000	33.361818183355844	4.225524081072772
5230000000	33.193511560909045	4.315782871781045
5320000000	33.02609492490171	4.406241826934912
5410000000	32.859576118996195	4.496879582691138
5500000000	32.69396264538664	4.587675438053
5590000000	32.52926164885015	4.678609339877078
5680000000	32.365479904463456	4.769661868018475
5770000000	32.20262380851127	4.860814220627249
5860000000	32.04069937217182	4.952048199607512
5950000000	31.87971221761688	5.043346196249365
6040000000	31.719667576207872	5.134691177042798
6130000000	31.56057028850853	5.226066669681522
6220000000	31.402424805868463	5.31745674926387
6310000000	31.245235193361438	5.4088460246969
6400000000	31.089005133887916	5.500219625309113
6490000000	30.933737933273868	5.591563187676341
6580000000	30.779436526218138	5.682862842664749
6670000000	30.626103482957404	5.774105202694218
6760000000	30.473741016533648	5.865277349224698
6850000000	30.322350990562295	5.956366820467713
6940000000	30.171934927411257	6.047361599324534
7030000000	30.022494016711434	6.138250101552165
7120000000	29.874029124128864	6.229021164157796
7210000000	29.72654080033672	6.319664034021968
7300000000	29.580029290132888	6.410168356750372
7390000000	29.43449454165512	6.500524165753763
7480000000	29.289936215651895	6.590721871555274
7570000000	29.146353694771967	6.680752251324001
7660000000	29.003746092840192	6.770606438633571
7750000000	28.86211226409149	6.860275913444056
7840000000	28.721450812338283	6.949752492305476
7930000000	28.581760100050005	7.039028318780833
8020000000	28.443038257326155	7.128095854086527
8110000000	28.305283190746994	7.216947867947748
8200000000	28.168492592088306	7.305577429666361
8290000000	28.03266394688854	7.393977899398617
8380000000	27.89779454285867	7.482142919639947
8470000000	27.763881478126663	7.5700664069139165
8560000000	27.630921669309668	7.657742543662436
8650000000	27.498911859408977	7.745165770334112
8740000000	27.36784862552311	7.832330777667672
8830000000	27.237728386376023	7.919232499167241
8920000000	27.108547409658176	8.005866103766246
9010000000	26.980301819178937	8.092226988676709
9100000000	26.8529876018295	8.178310772420536
9190000000	26.726600614356325	8.264113288039585
9280000000	26.601136589945394	8.349630576481045
9370000000	26.47659114461829	8.434858880154838
9460000000	26.352959783441438	8.519794636659652
9550000000	26.230237906550236	8.604434472674225
9640000000	26.108420814990087	8.688775198010514
9730000000	25.98750371637683	8.772813799825466
9820000000	25.86748173037894	8.856547436987896
9910000000	25.74834989402456	8.939973434597338
10000000000	25.630103166836125	9.023089278651451
