Tissue: Water
Frequency Hz	Permittivity	Elec. Cond. (S/m)
1000000000	84.4233864847368	0.22945557777873446
1090000000	84.38277519811237	0.2724748835430958
1180000000	84.33871407072574	0.3191487131937976
1270000000	84.29121484404726	0.36946466029024694
1360000000	84.24029015342168	0.4234093738917378
1450000000	84.18595351971004	0.48096856738857413
1540000000	84.12821934037045	0.5421270279260225
1630000000	84.06710287998855	0.606868626409567
1720000000	84.00262026026972	0.6751763280792799
1810000000	83.93478844950421	0.747032203640476
1900000000	83.86362525151922	0.8224174409372087
1990000000	83.78914929412987	0.9013123571545765
2080000000	83.71138001710378	0.9836964115352449
2170000000	83.63033765965334	1.0695482185950562
2260000000	83.54604324747018	1.1588455618220925
2350000000	83.4585185793177	1.251565407843083
2440000000	83.36778621319654	1.3476839210405973
2530000000	83.27386945209963	1.4471764786040549
2620000000	83.17679232937343	1.5500176859971846
2710000000	83.07657959370107	1.6561813928242368
2800000000	82.97325669372589	1.765640709076896
2890000000	82.8668497623315	1.878368021743591
2980000000	82.75738560059673	1.9943350117626002
3070000000	82.64489166144286	2.113512671300169
3160000000	82.52939603299126	2.235871321334611
3250000000	82.41092742164955	2.3613806295272646
3340000000	82.28951513494461	2.4900096283609843
3430000000	82.16518906412061	2.6217267335268084
3520000000	82.03797966652061	2.7564997625393257
3610000000	81.90791794777027	2.8942959535612798
3700000000	81.77503544378172	3.0350819844179022
3790000000	81.63936420259655	3.1788239917815275
3880000000	81.50093676608584	3.325487590507072
3970000000	81.35978615152573	3.475037893099077
4060000000	81.2159458330666	3.6274395292910855
4150000000	81.06944972311412	3.7826566657183243
4240000000	80.92033215363982	3.940653025664767
4330000000	80.76862785743866	4.101391908865906
4420000000	80.614371949352	4.264836211348745
4510000000	80.45759990747182	4.43094844529079
4600000000	80.29834755434462	4.599690758880068
4690000000	80.1366510381907	4.77102495615853
4780000000	79.97254681415576	4.94491251683143
4870000000	79.80607162561066	5.121314616025723
4960000000	79.63726248551531	5.300192143980761
5050000000	79.46615665786211	5.4815057256549995
5140000000	79.29279163921386	5.6652157402328305
5230000000	79.11720514035089	5.85128234051599
5320000000	78.9394350680417	6.039665472184494
5410000000	78.75951950695095	6.2303248929124075
5500000000	78.57749670169838	6.4232201913242974
5590000000	78.39340503908147	6.618310805778541
5680000000	78.20728303047433	6.815556042964275
5770000000	78.01916929441562	7.0149150962991325
5860000000	77.82910253939609	7.216347064115494
5950000000	77.63712154685784	7.419810967623354
6040000000	77.44326515441557	7.625265768638564
6130000000	77.24757223931024	7.8326703870655265
6220000000	77.05008170210482	8.041983718124133
6310000000	76.85083245063126	8.253164649311021
6400000000	76.6498633841981	8.466172077085957
6490000000	76.44721337806605	8.680964923274491
6580000000	76.24292126820035	8.897502151178651
6670000000	76.03702583630644	9.11574278138792
6760000000	75.82956579515661	9.335645907283219
6850000000	75.62057977421289	9.557170710227199
6940000000	75.41010630555353	9.78027647443458
7030000000	75.19818381010712	10.004922601516814
7120000000	74.9848505842002	10.23106862469581
7210000000	74.77014478642248	10.458674222682024
7300000000	74.55410442481377	10.687699233212577
7390000000	74.33676734437633	10.918103666245656
7480000000	74.11817121491555	11.149847716807868
7570000000	73.89835351921188	11.382891777491643
7660000000	73.67735154152633	11.617196450600328
7750000000	73.45520235644118	11.852722559938954
7840000000	73.2319428180374	12.089431162249145
7930000000	73.00760954941022	12.327283558287036
8020000000	72.78223893252306	12.566241303543535
8110000000	72.55586709840017	12.806266218606522
8200000000	72.32852991765826	13.04732039916517
8290000000	72.10026299137644	13.289366225656728
8380000000	71.87110164230356	13.5323663725567
8470000000	71.6410809064022	13.77628381731345
8560000000	71.41023552472753	14.021081848928862
8650000000	71.17859993563968	14.266724076186817
8740000000	70.94620826734717	14.513174435531663
8830000000	70.71309433077944	14.7603971985991
8920000000	70.4792916127856	15.00835697940228
9010000000	70.2448332696569	15.257018741176067
9100000000	70.00975212096924	15.50634780288278
9190000000	69.7740806437432	15.756309845382939
9280000000	69.5378509669171	16.006870917274814
9370000000	69.30109486613014	16.257997440406697
9460000000	69.06384375881088	16.509656215066215
9550000000	68.82612869956762	16.761814424850975
9640000000	68.58798037587583	17.014439641225263
9730000000	68.34942910405809	17.26749982776748
9820000000	68.11050482555237	17.520963344113273
9910000000	67.87123710346306	17.77479894959951
10000000000	67.63165511939067	18.02897580661426
