Tissue: Bone Marrow (Yellow)
Frequency Hz	Permittivity	Elec. Cond. (S/m)
1000000000	5.485418784396968	0.043304215272489385
1090000000	5.469878792214483	0.045761603712344875
1180000000	5.4554066090532265	0.04833268446985322
1270000000	5.4417701688218285	0.051015801366157576
1360000000	5.428799911042205	0.05380901196388371
1450000000	5.416369125164719	0.05671019454425753
1540000000	5.404381279745005	0.05971711881620083
1630000000	5.3927616002952385	0.06282749354060961
1720000000	5.381451320214611	0.06603899907517823
1810000000	5.370403663743962	0.06934930984941345
1900000000	5.3595809806301125	0.07275610998745231
1990000000	5.348952664410133	0.07625710419268883
2080000000	5.338493614914243	0.07985002531098903
2170000000	5.328183085752401	0.08353263953873256
2260000000	5.318003808711176	0.08730274994488736
2350000000	5.307941320358194	0.09115819877694961
2440000000	5.297983438352607	0.09509686888459737
2530000000	5.288119849998515	0.09911668450080205
2620000000	5.278341785934297	0.1032156115541694
2710000000	5.268641759091107	0.10739165763948498
2800000000	5.259013354186747	0.11164287173988578
2890000000	5.249451056707465	0.11596734376979817
2980000000	5.239950113009461	0.12036320399004961
3070000000	5.230506415140843	0.1248286223335175
3160000000	5.22111640544708	0.12936180767001207
3250000000	5.211776997119265	0.13396100703188613
3340000000	5.2024855076742265	0.13862450481646335
3430000000	5.193239602988533	0.14335062197730913
3520000000	5.18403724999555	0.14813771521329566
3610000000	5.174876676532154	0.15298417616207918
3700000000	5.165756337116497	0.1578884306028362
3790000000	5.15667488366977	0.16284893767175415
3880000000	5.147631140378122	0.1678641890927453
3970000000	5.13862408203676	0.17293270842506603
4060000000	5.129652815334818	0.17805305032893112
4150000000	5.120716562633592	0.1832237998497578
4240000000	5.1118146478665905	0.18844357172133358
4330000000	5.102946484251698	0.19371100968794674
4420000000	5.094111563556087	0.199024785845327
4510000000	5.085309446695959	0.20438360000010347
4600000000	5.07653975548725	0.2097861790473911
4690000000	5.067802165391675	0.21523127636604028
4780000000	5.059096399125913	0.22071767123104252
4870000000	5.050422221021239	0.22624416824255575
4960000000	5.041779432037343	0.23180959677099325
5050000000	5.033167865347725	0.23741281041762155
5140000000	5.024587382425665	0.2430526864901086
5230000000	5.016037869569575	0.24872812549247833
5320000000	5.007519234814757	0.25443805062893343
5410000000	4.999031405185746	0.2601814073210307
5500000000	4.990574324249341	0.26595716273770376
5590000000	4.98214794993364	0.27176430533765455
5680000000	4.9737522525827655	0.27760184442364355
5770000000	4.9653872132207875	0.28346880970824195
5860000000	4.957052822001602	0.2893642508906158
5950000000	4.948749076824371	0.2952872372439408
6040000000	4.940475982096557	0.3012368572130598
6130000000	4.932233547628712	0.30721221802201626
6220000000	4.924021787647048	0.31321244529111403
6310000000	4.915840719911388	0.31923668266317023
6400000000	4.9076903649275545	0.3252840914386437
6490000000	4.899570745244433	0.33135385021933966
6580000000	4.891481884827063	0.3374451545604025
6670000000	4.883423808498035	0.34355721663032496
6760000000	4.8753965414403275	0.3496892648787123
6850000000	4.867400108755435	0.35584054371155915
6940000000	4.859434535071276	0.36201031317379634
7030000000	4.8514998441950254	0.36819784863889277
7120000000	4.843596058806366	0.3744024405052888
7210000000	4.8357232001873  	0.3806233938994665
7300000000	4.827881287984891	0.38686002838545525
7390000000	4.820070340003786	0.39311167768059035
7480000000	4.812290372025609	0.399377689377347
7570000000	4.804541397652629	0.4056574246710779
7660000000	4.796823428173399	0.4119502580934943
7750000000	4.78913647244818	0.4182555772517328
7840000000	4.781480536812321	0.42457278257285996
7930000000	4.773855624995782	0.43090128705367176
8020000000	4.766261738057304	0.43724051601564906
8110000000	4.75869887433176	0.4435899068649394
8200000000	4.751167029389417	0.4499489088572354
8290000000	4.743666196005959	0.45631698286743216
8380000000	4.736196364142164	0.4626936011639406
8470000000	4.728757520932329	0.4690782471875486
8560000000	4.7213496506805255	0.47547041533471845
8650000000	4.71397273486391	0.48186961074521556
8740000000	4.706626752142362	0.48827534909396836
8830000000	4.699311678373782	0.4946871563870579
8920000000	4.692027486634476	0.5011045687617474
9010000000	4.68477414724404	0.5075271322904557
9100000000	4.677551627794289	0.5139544027885874
9190000000	4.67035989318174	0.5203859456261347
9280000000	4.663198905643273	0.5268213355429666
9370000000	4.656068624794557	0.5332601564677228
9460000000	4.648969007670925	0.5397020013402413
9550000000	4.641900008770381	0.5461464719374307
9640000000	4.6348615800984305	0.55259317870253
9730000000	4.627853671214517	0.5590417405776671
9820000000	4.62087622927979	0.5654917848396599
9910000000	4.613929199106004	0.5719429469389848
10000000000	4.607012523205364	0.5783948703418496
