Tissue: Blood
Frequency Hz	Permittivity	Elec. Cond. (S/m)
1000000000	61.064985024917824	1.582938912803657
1090000000	60.826531726673295	1.625809744556469
1180000000	60.60745784485543	1.6709511831231185
1270000000	60.40331240329882	1.7183740824982445
1360000000	60.21082001366384	1.768079052325889
1450000000	60.02751899135687	1.8200592016536583
1540000000	59.851525590705755	1.8743020436831206
1630000000	59.6813758309866	1.9307908500048574
1720000000	59.51591663281072	1.9895056337752022
1810000000	59.35422919273758	2.0504238768607292
1900000000	59.195573967232335	2.113521076634851
1990000000	59.03935046584546	2.178771163388877
2080000000	58.88506739633087	2.246146823384924
2170000000	58.73232017597948	2.315619752071827
2260000000	58.58077376967587	2.3871608549160177
2350000000	58.43014943664145	2.4607404084550293
2440000000	58.28021438389363	2.536328190805981
2530000000	58.13077360792611	2.613893588473873
2620000000	57.981663402375474	2.6934056845922845
2710000000	57.83274614733002	2.774833332485315
2800000000	57.68390609414482	2.858145217525779
2890000000	57.53504593045443	2.9433099095858077
2980000000	57.3860839617551	3.030295907866712
3070000000	57.236951784049715	3.1190716795094273
3160000000	57.08759235045235	3.2096056930922936
3250000000	56.937958356016  	3.301866447896284
3340000000	56.78801088126158	3.3958224996419055
3430000000	56.63771824729446	3.4914424832647235
3520000000	56.487055044965	    3.5886951331884314
3610000000	56.33600130796492	3.687549301469046
3700000000	56.184541805569886	3.787973974115837
3790000000	56.032665435319544	3.8899382858402785
3880000000	55.88036469955914	3.9934115334406153
3970000000	55.727635252660185	4.098363187994351
4060000000	55.57447550806027	4.204762906002345
4150000000	55.42088629613156	4.312580539604843
4240000000	55.26687056540435	4.421786145970709
4330000000	55.11243312090448	4.532349995945415
4420000000	54.95758039437436	4.644242582030448
4510000000	54.80232024197451	4.7574346257560975
4600000000	54.64666176574773	4.87189708450069
4690000000	54.49061515569378	4.987601157801992
4780000000	54.33419154977422	5.104518293200328
4870000000	54.17740290955952	5.222620191647788
4960000000	54.02026190956039	5.341878812513558
5050000000	53.86278183856218	5.462266378211797
5140000000	53.7049765115144	5.5837553784753915
5230000000	53.54686019072515	5.706318574296264
5320000000	53.388447515277804	5.829929001550807
5410000000	53.22975343773015	5.954559974327006
5500000000	53.07079316727741	6.080185087968345
5590000000	52.91158211866591	6.20677822184812
5680000000	52.752135866232244	6.334313541886642
5770000000	52.59247010252096	6.462765502822832
5860000000	52.43260060099944	6.592108850250805
5950000000	52.27254318244649	6.72231862243128
6040000000	52.11231368464055	6.853370151887047
6130000000	51.951927935017125	6.985239066791131
6220000000	51.79140172600219	7.1179012921557385
6310000000	51.63075079276145	7.251333050829757
6400000000	51.46999079313394	7.385510864312062
6490000000	51.30913728954376	7.520411553387668
6580000000	51.14820573270562	7.656012238593352
6670000000	50.98721144695902	7.792290340519153
6760000000	50.826169617084126	7.929223579951937
6850000000	50.66509527646581	8.066789977866936
6940000000	50.50400329648718	8.204967855273
7030000000	50.342908377045056	8.343735832917126
7120000000	50.18182503809029	8.483072830853596
7210000000	50.02076761210549	8.622958067883038
7300000000	49.85975023744088	8.763371060866362
7390000000	49.698786852436385	8.904291623918605
7480000000	49.53789119026463	9.04569986748744
7570000000	49.37707677443577	9.187576197321013
7660000000	49.216356914909994	9.329901313329726
7750000000	49.055744704768365	9.47265620834632
7840000000	48.895253017397444	9.615822166788693
7930000000	48.73489450414621	9.759380763229574
8020000000	48.57468159241787	9.903313860877297
8110000000	48.41462648416206	10.047603609971539
8200000000	48.25474115473587	10.19223244609813
8290000000	48.09503735210446	10.33718308842658
8380000000	47.93552659635484	10.482438537874229
8470000000	47.77622017949788	10.627982075200496
8560000000	47.617129165536	    10.773797259034895
8650000000	47.458264390775796	10.91986792384224
8740000000	47.29963646436583	11.066178177828355
8830000000	47.141255769042125	11.21271240078969
8920000000	46.98313246206453	11.35945524190991
9010000000	46.82527647632875	11.506391617506665
9100000000	46.66769752163982	11.653506708731502
9190000000	46.510405086133694	11.80078595922593
9280000000	46.353408437834794	11.948215072736437
9370000000	46.196716626338215	12.095780010691252
9460000000	46.04033848460573	12.243466989741643
9550000000	45.884282630866025	12.391262479270239
9640000000	45.728557470609594	12.539153198868982
9730000000	45.57317119867025	12.687126115789264
9820000000	45.41813180138472	12.835168442366463
9910000000	45.263447058823196	12.9832676334214
10000000000	45.10912454708388	13.131411383640783
